10201, 78593742, 78593394, 1, 100, 3, 0, 99265, 101, 99266, 202, 99266,
10201, 78593944, 78593696, 1, 100, 2, 0, 99267, 101, 99267,
10201, 78594149, 78593898, 1, 100, 2, 0, 99267, 101, 99268,
10201, 78594351, 78594099, 1, 100, 2, 0, 99268, 101, 99269,
10201, 78594553, 78594301, 1, 100, 2, 0, 99269, 100, 99269,
10201, 78594773, 78594502, 1, 100, 2, 0, 99269, 101, 99270,
10201, 78594975, 78594704, 1, 100, 2, 0, 99270, 100, 99270,
10201, 78595176, 78594905, 1, 100, 2, 0, 99270, 101, 99270,
10201, 78595377, 78595106, 1, 100, 3, 0, 99270, 101, 99271, 202, 99271,
10201, 78595578, 78595408, 1, 100, 2, 0, 99272, 101, 99272,
10201, 78595792, 78595610, 1, 100, 2, 0, 99272, 101, 99272,
10201, 78595993, 78595811, 1, 100, 2, 0, 99272, 101, 99272,
10201, 78596194, 78596013, 1, 100, 2, 0, 99272, 100, 99272,
10201, 78596396, 78596214, 1, 100, 2, 0, 99272, 101, 99272,
10201, 78596597, 78596416, 1, 100, 2, 0, 99272, 100, 99272,
10201, 78596800, 78596617, 1, 100, 2, 0, 99272, 0, 99272,
10201, 78597002, 78596718, 1, 100, 2, 0, 99272, 100, 99272,
10201, 78597203, 78596919, 1, 100, 2, 0, 99271, 101, 99271,
10201, 78597404, 78597121, 1, 100, 2, 0, 99271, 100, 99271,
10201, 78597605, 78597322, 1, 100, 2, 0, 99271, 101, 99271,
10201, 78597807, 78597523, 1, 100, 2, 0, 99271, 101, 99271,
10201, 78598009, 78597725, 1, 100, 2, 0, 99271, 100, 99271,
10201, 78598210, 78597926, 1, 100, 2, 0, 99271, 101, 99271,
10201, 78598413, 78598128, 1, 100, 2, 0, 99271, 100, 99271,
10201, 78598614, 78598329, 1, 100, 2, 0, 99270, 101, 99271,
10201, 78598820, 78598530, 1, 100, 2, 0, 99271, 101, 99271,
10201, 78599022, 78598732, 1, 100, 2, 0, 99271, 101, 99270,
10201, 78599224, 78598933, 1, 100, 2, 0, 99270, 101, 99269,
10201, 78599426, 78599135, 1, 100, 2, 0, 99270, 100, 99270,
10201, 78599629, 78599336, 1, 100, 2, 0, 99269, 101, 99270,
10201, 78599832, 78599538, 1, 100, 2, 0, 99270, 100, 99270,
10201, 78600034, 78599739, 1, 100, 2, 0, 99270, 101, 99270,
10201, 78600239, 78599940, 1, 100, 2, 0, 99270, 101, 99270,
10201, 78600441, 78600142, 1, 100, 2, 0, 99270, 100, 99270,
10201, 78600643, 78600343, 1, 100, 2, 0, 99270, 101, 99270,
10201, 78600846, 78600545, 1, 100, 2, 0, 99269, 100, 99270,
10201, 78601048, 78600746, 1, 100, 2, 0, 99270, 101, 99270,
10201, 78601250, 78600947, 1, 100, 2, 0, 99270, 101, 99271,
10201, 78601451, 78601149, 1, 100, 2, 0, 99270, 101, 99270,
10201, 78601656, 78601350, 1, 100, 4, 0, 99270, 0, 99270, 101, 99270, 202, 99270,
10201, 78601857, 78601652, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78602059, 78601854, 1, 100, 2, 0, 99269, 100, 99269,
10201, 78602262, 78602055, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78602463, 78602257, 1, 100, 2, 0, 99269, 100, 99269,
10201, 78602668, 78602458, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78602870, 78602659, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78603072, 78602861, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78603286, 78603062, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78603488, 78603264, 1, 100, 2, 0, 99269, 100, 99269,
10201, 78603689, 78603465, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78603891, 78603667, 1, 100, 2, 0, 99269, 100, 99269,
10201, 78604092, 78603868, 1, 100, 2, 0, 99268, 101, 99268,
10201, 78604298, 78604069, 1, 100, 2, 0, 99268, 101, 99268,
10201, 78604501, 78604271, 1, 100, 2, 0, 99268, 100, 99268,
10201, 78604717, 78604472, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78604920, 78604674, 1, 100, 2, 0, 99270, 100, 99270,
10201, 78605121, 78604875, 1, 100, 2, 0, 99270, 101, 99270,
10201, 78605323, 78605076, 1, 100, 2, 0, 99270, 101, 99270,
10201, 78605525, 78605278, 1, 100, 2, 0, 99270, 101, 99270,
10201, 78605727, 78605479, 1, 100, 2, 0, 99270, 101, 99270,
10201, 78605929, 78605681, 1, 100, 2, 0, 99270, 100, 99270,
10201, 78606131, 78605882, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78606333, 78605983, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78606535, 78606184, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78606737, 78606386, 1, 100, 2, 0, 99269, 100, 99269,
10201, 78606940, 78606587, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78607143, 78606788, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78607348, 78606990, 1, 100, 2, 0, 99269, 101, 99268,
10201, 78607550, 78607191, 1, 100, 2, 0, 99268, 101, 99268,
10201, 78607752, 78607393, 1, 100, 2, 0, 99269, 100, 99269,
10201, 78607953, 78607594, 1, 100, 2, 0, 99270, 101, 99270,
10201, 78608156, 78607796, 1, 100, 2, 0, 99270, 100, 99270,
10201, 78608358, 78607997, 1, 100, 4, 0, 99270, 101, 99270, 0, 99270, 101, 99270,
10201, 78608559, 78608198, 1, 100, 3, 0, 99270, 101, 99270, 202, 99270,
10201, 78608761, 78608501, 1, 100, 2, 0, 99270, 100, 99270,
10201, 78608963, 78608702, 1, 100, 2, 0, 99270, 101, 99270,
10201, 78609165, 78608903, 1, 100, 3, 0, 99270, 101, 99270, 202, 99269,
10201, 78609366, 78609205, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78609567, 78609407, 1, 100, 2, 0, 99269, 101, 99268,
10201, 78609768, 78609608, 1, 100, 2, 0, 99267, 101, 99267,
10201, 78609970, 78609810, 1, 100, 2, 0, 99267, 100, 99266,
10201, 78610172, 78610011, 1, 100, 2, 0, 99266, 101, 99266,
10201, 78610374, 78610213, 1, 100, 2, 0, 99266, 100, 99266,
10201, 78610576, 78610414, 1, 100, 2, 0, 99266, 101, 99266,
10201, 78610778, 78610615, 1, 100, 2, 0, 99266, 0, 99266,
10201, 78610980, 78610716, 1, 100, 2, 0, 99266, 101, 99267,
10201, 78611183, 78610918, 1, 100, 2, 0, 99267, 100, 99268,
10201, 78611384, 78611119, 1, 100, 2, 0, 99268, 101, 99267,
10201, 78611588, 78611320, 1, 100, 2, 0, 99267, 101, 99268,
10201, 78611790, 78611522, 1, 100, 2, 0, 99268, 100, 99268,
10201, 78611992, 78611723, 1, 100, 2, 0, 99268, 101, 99269,
10201, 78612198, 78611925, 1, 100, 2, 0, 99269, 100, 99269,
10201, 78612400, 78612126, 1, 100, 2, 0, 99269, 101, 99268,
10201, 78612602, 78612327, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78612814, 78612529, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78613016, 78612730, 1, 100, 2, 0, 99269, 101, 99268,
10201, 78613219, 78612932, 1, 100, 2, 0, 99269, 100, 99269,
10201, 78613420, 78613133, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78613622, 78613335, 1, 100, 2, 0, 99268, 100, 99269,
10201, 78613826, 78613536, 1, 100, 3, 0, 99269, 101, 99269, 201, 99269,
10201, 78614030, 78613838, 1, 100, 2, 0, 99269, 0, 99269,
10201, 78614232, 78613939, 1, 100, 4, 0, 99269, 100, 99269, 0, 99269, 100, 99269,
10201, 78614434, 78614140, 1, 100, 3, 0, 99269, 101, 99269, 202, 99269,
10201, 78614636, 78614442, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78614838, 78614644, 1, 100, 2, 0, 99269, 100, 99270,
10201, 78615042, 78614845, 1, 100, 2, 0, 99270, 101, 99269,
10201, 78615244, 78615047, 1, 100, 2, 0, 99269, 100, 99269,
10201, 78615446, 78615147, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78615648, 78615349, 1, 100, 2, 0, 99269, 100, 99269,
10201, 78615854, 78615550, 1, 100, 2, 0, 99270, 101, 99271,
10201, 78616061, 78615751, 1, 100, 2, 0, 99271, 101, 99271,
10201, 78616264, 78615953, 1, 100, 2, 0, 99271, 101, 99271,
10201, 78616465, 78616154, 1, 100, 2, 0, 99271, 101, 99270,
10201, 78616669, 78616356, 1, 100, 2, 0, 99270, 100, 99271,
10201, 78616872, 78616557, 1, 100, 2, 0, 99271, 101, 99270,
10201, 78617074, 78616759, 1, 100, 2, 0, 99271, 100, 99271,
10201, 78617277, 78616960, 1, 100, 2, 0, 99271, 101, 99271,
10201, 78617480, 78617161, 1, 100, 2, 0, 99271, 101, 99270,
10201, 78617682, 78617363, 1, 100, 2, 0, 99271, 101, 99271,
10201, 78617893, 78617564, 1, 100, 3, 0, 99271, 101, 99271, 202, 99270,
10201, 78618095, 78617866, 1, 100, 2, 0, 99271, 101, 99271,
10201, 78618297, 78618068, 1, 100, 2, 0, 99271, 100, 99271,
10201, 78618499, 78618269, 1, 100, 2, 0, 99271, 101, 99271,
10201, 78618701, 78618471, 1, 100, 2, 0, 99271, 100, 99271,
10201, 78618906, 78618672, 1, 100, 2, 0, 99271, 101, 99270,
10201, 78619109, 78618873, 1, 100, 2, 0, 99270, 101, 99269,
10201, 78619311, 78619075, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78619515, 78619276, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78619720, 78619478, 1, 100, 2, 0, 99269, 100, 99268,
10201, 78619923, 78619679, 1, 100, 4, 0, 99268, 101, 99269, 0, 99268, 101, 99269,
10201, 78620125, 78619881, 1, 100, 2, 0, 99269, 100, 99269,
10201, 78620326, 78620082, 1, 100, 2, 0, 99269, 101, 99268,
10201, 78620529, 78620283, 1, 100, 2, 0, 99268, 101, 99268,
10201, 78620739, 78620485, 1, 100, 2, 0, 99268, 100, 99268,
10201, 78620940, 78620686, 1, 100, 2, 0, 99268, 101, 99267,
10201, 78621147, 78620888, 1, 100, 2, 0, 99267, 100, 99267,
10201, 78621350, 78621089, 1, 100, 2, 0, 99267, 101, 99267,
10201, 78621553, 78621290, 1, 100, 2, 0, 99267, 101, 99267,
10201, 78621757, 78621492, 1, 100, 2, 0, 99267, 101, 99267,
10201, 78621959, 78621693, 1, 100, 2, 0, 99267, 101, 99267,
10201, 78622161, 78621895, 1, 100, 2, 0, 99267, 100, 99267,
10201, 78622363, 78622096, 1, 100, 2, 0, 99267, 101, 99266,
10201, 78622566, 78622298, 1, 100, 2, 0, 99266, 100, 99267,
10201, 78622768, 78622499, 1, 100, 2, 0, 99267, 101, 99267,
10201, 78622972, 78622700, 1, 100, 2, 0, 99267, 101, 99267,
10201, 78623173, 78622902, 1, 100, 2, 0, 99267, 100, 99267,
10201, 78623376, 78623103, 1, 100, 2, 0, 99267, 101, 99267,
10201, 78623579, 78623305, 1, 100, 2, 0, 99267, 100, 99267,
10201, 78623781, 78623506, 1, 100, 2, 0, 99267, 101, 99268,
10201, 78623983, 78623707, 1, 100, 2, 0, 99268, 101, 99269,
10201, 78624185, 78623909, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78624387, 78624110, 1, 100, 2, 0, 99270, 101, 99270,
10201, 78624589, 78624211, 1, 100, 2, 0, 99270, 101, 99270,
10201, 78624793, 78624412, 1, 100, 2, 0, 99270, 101, 99270,
10201, 78624994, 78624614, 1, 100, 2, 0, 99270, 101, 99270,
10201, 78625196, 78624815, 1, 100, 2, 0, 99270, 101, 99269,
10201, 78625399, 78625017, 1, 100, 2, 0, 99269, 100, 99269,
10201, 78625603, 78625218, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78625807, 78625419, 1, 100, 4, 0, 99269, 101, 99268, 202, 99268, 303, 99269,
10201, 78626010, 78625822, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78626212, 78626024, 1, 100, 2, 0, 99269, 100, 99269,
10201, 78626414, 78626225, 1, 100, 2, 0, 99268, 101, 99268,
10201, 78626617, 78626427, 1, 100, 2, 0, 99268, 100, 99268,
10201, 78626819, 78626628, 1, 100, 2, 0, 99268, 101, 99268,
10201, 78627021, 78626829, 1, 100, 2, 0, 99268, 101, 99268,
10201, 78627223, 78627031, 1, 100, 2, 0, 99268, 101, 99268,
10201, 78627425, 78627232, 1, 100, 2, 0, 99268, 101, 99268,
10201, 78627632, 78627434, 1, 100, 2, 0, 99268, 100, 99268,
10201, 78627833, 78627635, 1, 100, 2, 0, 99268, 101, 99268,
10201, 78628035, 78627836, 1, 100, 2, 0, 99268, 101, 99268,
10201, 78628236, 78628038, 1, 100, 2, 0, 99268, 101, 99267,
10201, 78628437, 78628239, 1, 100, 2, 0, 99267, 101, 99268,
10201, 78628639, 78628441, 1, 100, 2, 0, 99268, 100, 99268,
10201, 78628841, 78628642, 1, 100, 2, 0, 99268, 101, 99268,
10201, 78629045, 78628743, 1, 100, 2, 0, 99268, 101, 99268,
10201, 78629247, 78628944, 1, 100, 2, 0, 99267, 101, 99266,
10201, 78629448, 78629146, 1, 100, 2, 0, 99266, 100, 99266,
10201, 78629650, 78629347, 1, 100, 2, 0, 99266, 101, 99266,
10201, 78629851, 78629549, 1, 100, 2, 0, 99266, 100, 99266,
10201, 78630052, 78629750, 1, 100, 2, 0, 99266, 101, 99266,
10201, 78630256, 78629951, 1, 100, 2, 0, 99266, 101, 99266,
10201, 78630458, 78630153, 1, 100, 2, 0, 99266, 100, 99266,
10201, 78630661, 78630354, 1, 100, 2, 0, 99266, 101, 99266,
10201, 78630862, 78630556, 1, 100, 2, 0, 99266, 100, 99266,
10201, 78631064, 78630757, 1, 100, 3, 0, 99266, 101, 99266, 201, 99266,
10201, 78631266, 78631059, 1, 100, 2, 0, 99266, 101, 99266,
10201, 78631468, 78631261, 1, 100, 2, 0, 99266, 100, 99266,
10201, 78631669, 78631462, 1, 100, 2, 0, 99266, 101, 99266,
10201, 78631870, 78631663, 1, 100, 2, 0, 99266, 101, 99267,
10201, 78632071, 78631865, 1, 100, 2, 0, 99267, 100, 99267,
10201, 78632272, 78632066, 1, 100, 2, 0, 99267, 101, 99267,
10201, 78632474, 78632268, 1, 100, 2, 0, 99267, 100, 99266,
10201, 78632675, 78632469, 1, 100, 2, 0, 99266, 101, 99266,
10201, 78632876, 78632670, 1, 100, 2, 0, 99266, 101, 99267,
10201, 78633077, 78632872, 1, 100, 2, 0, 99267, 101, 99267,
10201, 78633278, 78633073, 1, 100, 2, 0, 99267, 101, 99267,
10201, 78633479, 78633275, 1, 100, 2, 0, 99267, 100, 99267,
10201, 78633681, 78633375, 1, 100, 2, 0, 99267, 101, 99267,
10201, 78633882, 78633577, 1, 100, 2, 0, 99267, 101, 99267,
10201, 78634083, 78633778, 1, 100, 2, 0, 99267, 101, 99268,
10201, 78634286, 78633980, 1, 100, 2, 0, 99268, 100, 99268,
10201, 78634487, 78634181, 1, 100, 2, 0, 99268, 101, 99268,
10201, 78634689, 78634382, 1, 100, 2, 0, 99268, 101, 99268,
10201, 78634891, 78634584, 1, 100, 2, 0, 99268, 101, 99268,
10201, 78635094, 78634785, 1, 100, 2, 0, 99268, 101, 99268,
10201, 78635296, 78634987, 1, 100, 2, 0, 99268, 100, 99268,
10201, 78635498, 78635188, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78635700, 78635390, 1, 100, 2, 0, 99269, 100, 99269,
10201, 78635904, 78635591, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78636106, 78635792, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78636310, 78635994, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78636513, 78636195, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78636714, 78636397, 1, 100, 2, 0, 99269, 100, 99269,
10201, 78636942, 78636598, 1, 100, 2, 0, 99268, 101, 99268,
10201, 78637149, 78636799, 1, 100, 5, 0, 99268, 101, 99269, 0, 99268, 101, 99269, 202, 99269,
10201, 78637352, 78637102, 1, 100, 2, 0, 99268, 100, 99268,
10201, 78637554, 78637303, 1, 100, 2, 0, 99268, 101, 99268,
10201, 78637756, 78637504, 1, 100, 3, 0, 99269, 101, 99269, 202, 99269,
10201, 78637957, 78637807, 1, 100, 2, 0, 99268, 0, 99268,
10201, 78638160, 78637907, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78638363, 78638109, 1, 100, 2, 0, 99269, 100, 99269,
10201, 78638565, 78638310, 1, 100, 2, 0, 99269, 101, 99270,
10201, 78638768, 78638511, 1, 100, 2, 0, 99270, 101, 99270,
10201, 78638969, 78638713, 1, 100, 2, 0, 99270, 101, 99270,
10201, 78639173, 78638914, 1, 100, 2, 0, 99270, 101, 99271,
10201, 78639375, 78639116, 1, 100, 2, 0, 99271, 100, 99272,
10201, 78639577, 78639317, 1, 100, 2, 0, 99272, 101, 99271,
10201, 78639778, 78639519, 1, 100, 2, 0, 99271, 100, 99271,
10201, 78639980, 78639720, 1, 100, 2, 0, 99271, 101, 99271,
10201, 78640182, 78639921, 1, 100, 2, 0, 99271, 101, 99270,
10201, 78640384, 78640123, 1, 100, 2, 0, 99270, 101, 99270,
10201, 78640587, 78640324, 1, 100, 2, 0, 99270, 101, 99270,
10201, 78640789, 78640526, 1, 100, 2, 0, 99270, 100, 99270,
10201, 78640992, 78640727, 1, 100, 2, 0, 99270, 101, 99269,
10201, 78641194, 78640928, 1, 100, 2, 0, 99269, 101, 99269,
10201, 78641398, 78641130, 1, 100, 2, 0, 99269, 101, 99270,
10201, 78641601, 78641331, 1, 100, 2, 0, 99270, 101, 99270,
10201, 78641804, 78641533, 1, 100, 2, 0, 99270, 100, 99270,
10201, 78642006, 78641734, 1, 100, 2, 0, 99271, 101, 99271,
10201, 78642209, 78641936, 1, 100, 2, 0, 99271, 100, 99271,
10201, 78642410, 78642137, 1, 100, 2, 0, 99270, 101, 99270,
10201, 78642612, 78642238, 1, 100, 2, 0, 99270, 100, 99270,
10201, 78642814, 78642439, 1, 100, 2, 0, 99271, 101, 99271,
10201, 78643018, 78642641, 1, 100, 2, 0, 99271, 100, 99272,
10201, 78643222, 78642842, 1, 100, 2, 0, 99272, 101, 99271,
10201, 78643424, 78643043, 1, 100, 3, 0, 99271, 101, 99271, 202, 99271,
10201, 78643626, 78643144, 1, 100, 4, 0, 99271, 101, 99271, 201, 99271, 302, 99271,
10201, 78643828, 78643547, 1, 100, 2, 0, 99271, 101, 99271,
10201, 78644030, 78643748, 1, 100, 2, 0, 99271, 101, 99271,
10201, 78644233, 78643950, 1, 100, 2, 0, 99271, 100, 99271,
10201, 78644435, 78644151, 1, 100, 2, 0, 99271, 101, 99271,
10201, 78644640, 78644353, 1, 100, 2, 0, 99271, 100, 99271,
10201, 78644844, 78644554, 1, 100, 3, 0, 99271, 101, 99271, 201, 99272,
10201, 78645046, 78644856, 1, 100, 2, 0, 99272, 101, 99272,
10201, 78645251, 78645058, 1, 100, 2, 0, 99272, 100, 99271,
10201, 78645456, 78645259, 1, 100, 2, 0, 99271, 101, 99272,
10201, 78645658, 78645460, 1, 100, 2, 0, 99272, 101, 99272,
10201, 78645860, 78645662, 1, 100, 2, 0, 99272, 100, 99272,
10201, 78646064, 78645863, 1, 100, 2, 0, 99272, 101, 99273,
10201, 78646266, 78646065, 1, 100, 2, 0, 99273, 100, 99273,
10201, 78646468, 78646266, 1, 100, 2, 0, 99273, 101, 99273,
10201, 78646674, 78646467, 1, 100, 2, 0, 99273, 101, 99273,
10201, 78646876, 78646669, 1, 100, 2, 0, 99274, 101, 99273,
10201, 78647077, 78646770, 1, 100, 2, 0, 99273, 100, 99273,
10201, 78647279, 78646971, 1, 100, 2, 0, 99273, 101, 99273,
10201, 78647483, 78647172, 1, 100, 2, 0, 99273, 101, 99273,
