10201, 4600, 4600, 1, 193, 10, 0, 844, -41, -8528, 20, 483, -426, -8135, 40, 418, -713, -7389, 60, 557, -852, -7340, 80, 344, -1008, -6734, 100, 311, -991, -5939, 120, 524, -942, -5947, 140, 680, -1303, -6767, 160, 844, -1540, -7119, 180, 1073, -1556, -7447, 
10201, 4800, 4800, 1, 193, 10, 0, 1409, -999, -7176, 20, 1712, -246, -6676, 40, 1524, 25, -6201, 60, 1384, 123, -6447, 80, 1458, 205, -7135, 100, 1393, 295, -7397, 120, 1245, -123, -7356, 140, 1155, -475, -7741, 160, 1237, -328, -8102, 180, 1581, 147, -8692, 
10201, 5000, 5000, 1, 193, 10, 0, 2007, 508, -9585, 20, 1933, 16, -10027, 40, 1409, -582, -10191, 60, 1106, -418, -10117, 80, 803, -254, -10306, 100, 156, -418, -10248, 120, -451, -25, -10584, 140, -1073, -786, -12149, 160, -1810, -2875, -13500, 180, -2351, -4317, -12182, 
10201, 5200, 5200, 1, 193, 10, 0, -2474, -4137, -11362, 20, -2499, -2843, -9740, 40, -2228, -1835, -8430, 60, -1958, -1417, -7561, 80, -1745, -1221, -7512, 100, -1442, -1130, -7938, 120, -1466, -1049, -7668, 140, -885, -614, -6914, 160, -623, -377, -6488, 180, -590, -311, -5890, 
10201, 5400, 5400, 1, 193, 10, 0, -393, 41, -5505, 20, -123, 524, -5317, 40, 205, 827, -5177, 60, 188, 729, -5169, 80, 532, 631, -4825, 100, 827, 926, -4612, 120, 713, 573, -5243, 140, 729, 451, -5464, 160, 877, 606, -5890, 180, 696, 623, -6365, 
10201, 5600, 5600, 1, 193, 10, 0, 598, 786, -6849, 20, 197, 1188, -7078, 40, -319, 1270, -7979, 60, -213, 1753, -8569, 80, -287, 918, -10174, 100, -688, 590, -11035, 120, -1630, 1483, -10887, 140, -1573, 2359, -10871, 160, -1368, 1925, -12386, 180, -1843, 451, -13484, 
10201, 5800, 5800, 1, 193, 10, 0, -2351, -180, -12632, 20, -2998, 639, -10961, 40, -2818, 2220, -8864, 60, -2359, 3383, -8266, 80, -1679, 2998, -8274, 100, -1401, 1688, -8364, 120, -958, 819, -7807, 140, -475, 844, -6873, 160, -90, 1106, -6005, 180, 238, 754, -5513, 
10201, 6000, 6000, 1, 193, 10, 0, 442, 426, -6013, 20, 483, 49, -6070, 40, 475, -360, -6160, 60, 549, -295, -6799, 80, 901, 57, -7037, 100, 893, 524, -7373, 120, 770, 623, -7627, 140, 827, 524, -8192, 160, 844, 197, -8438, 180, 860, -197, -8937, 
10201, 6200, 6200, 1, 193, 10, 0, 844, -393, -9265, 20, 852, -98, -9568, 40, 705, 360, -9601, 60, 631, 156, -9273, 80, 451, -213, -9060, 100, 328, -303, -8888, 120, 188, 0, -9347, 140, -737, -410, -9617, 160, -1663, -909, -8864, 180, -1794, -614, -8307, 
10201, 6400, 6400, 1, 193, 10, 0, -1712, 90, -8102, 20, -1884, 238, -8061, 40, -1720, 303, -8815, 60, -1384, 0, -9282, 80, -852, -582, -9511, 100, -401, -598, -8372, 120, -66, 106, -6332, 140, 98, 246, -5161, 160, 459, -49, -4547, 180, 877, -197, -4661, 
10201, 6600, 6600, 1, 193, 10, 0, 1180, -172, -4817, 20, 1499, -229, -5718, 40, 1491, -483, -6595, 60, 1499, -926, -6652, 80, 1425, -1040, -6169, 100, 1507, -1130, -6087, 120, 1409, -1229, -6824, 140, 1196, -852, -7807, 160, 967, -426, -8700, 180, 647, -328, -9683, 
10201, 6800, 6800, 1, 193, 10, 0, 319, -369, -11330, 20, -483, -205, -12141, 40, -1335, 827, -11534, 60, -2146, 1704, -10838, 80, -2499, 639, -12206, 100, -2908, -393, -13132, 120, -3318, 442, -12083, 140, -3097, 2081, -10551, 160, -2466, 3138, -8659, 180, -1958, 2728, -7471, 
10201, 7000, 7000, 1, 193, 10, 0, -1245, 1212, -7389, 20, -844, 57, -6889, 40, -279, -147, -5841, 60, 287, 188, -5177, 80, 639, 213, -5128, 100, 868, -229, -5030, 120, 827, -1008, -5464, 140, 991, -1343, -5825, 160, 1122, -1442, -6250, 180, 1319, -1540, -7070, 
10201, 7200, 7200, 1, 193, 10, 0, 1581, -1532, -8364, 20, 1589, -1319, -9429, 40, 1638, -1098, -10748, 60, 1540, -1098, -11354, 80, 1303, -680, -10715, 100, 1016, -246, -9978, 120, 631, 147, -9478, 140, 573, 279, -9175, 160, 410, -311, -8724, 180, 25, -770, -7848, 
10201, 7400, 7400, 1, 193, 10, 0, -205, -705, -7348, 20, -647, -737, -7487, 40, -1122, -1294, -8593, 60, -1278, -1532, -9322, 80, -1237, -1032, -9527, 100, -1065, -279, -8684, 120, -762, 279, -8208, 140, -188, 639, -8282, 160, 82, 459, -8069, 180, 385, 287, -7545, 
10201, 7600, 7600, 1, 193, 10, 0, 696, 311, -6930, 20, 705, 246, -6406, 40, 918, 393, -5702, 60, 1245, 508, -5726, 80, 1221, 164, -5825, 100, 1155, -123, -6005, 120, 1204, -131, -6423, 140, 1049, -238, -6668, 160, 967, -213, -6824, 180, 721, -319, -7234, 
10201, 7800, 7800, 1, 193, 10, 0, 172, -147, -7815, 20, -369, 74, -9322, 40, -532, 459, -10125, 60, -852, 819, -10068, 80, -991, 672, -9650, 100, -1425, 762, -9667, 120, -2015, 1343, -9085, 140, -1769, 1942, -9249, 160, -1819, 1139, -10895, 180, -2146, -16, -11411, 
10201, 8000, 8000, 1, 193, 10, 0, -2507, -565, -10838, 20, -2392, 516, -9257, 40, -2073, 1729, -7578, 60, -1352, 2630, -6824, 80, -647, 2548, -6996, 100, -262, 1540, -7414, 120, 377, 1065, -7651, 140, 754, 328, -7709, 160, 516, 164, -6783, 180, 647, 434, -5431, 
10201, 8200, 8200, 1, 193, 10, 0, 901, 500, -5554, 20, 1073, 688, -5923, 40, 1221, 1221, -6365, 60, 1278, 1221, -6758, 80, 942, 696, -7209, 100, 901, 647, -8077, 120, 803, 754, -8536, 140, 836, 655, -9486, 160, 926, 467, -10346, 180, 868, 172, -10584, 
10201, 8400, 8400, 1, 193, 10, 0, 401, -319, -10732, 20, -16, -688, -10887, 40, 311, -606, -11076, 60, 254, -262, -10076, 80, -106, 66, -8610, 100, 33, 311, -8741, 120, 0, 188, -9585, 140, -254, -270, -9224, 160, -483, -598, -8708, 180, -483, -631, -8430, 
10201, 8600, 8600, 1, 193, 10, 0, -360, -229, -8356, 20, -254, 565, -8847, 40, 147, 1221, -9257, 60, 344, 1434, -8692, 80, 344, 1024, -7545, 100, 172, 549, -6234, 120, 57, 410, -5120, 140, 213, 737, -4669, 160, 418, 803, -5153, 180, 623, 836, -5464, 
10201, 8800, 8800, 1, 193, 10, 0, 598, 721, -5374, 20, 508, 729, -5194, 40, 516, 1065, -5480, 60, 541, 1204, -6193, 80, 492, 893, -7684, 100, 688, 786, -9200, 120, 516, 795, -9855, 140, 164, 942, -9273, 160, 98, 1065, -8511, 180, 57, 1180, -8970, 
10201, 9000, 9000, 1, 193, 10, 0, -565, 1778, -9339, 20, -541, 2228, -10215, 40, -156, 1696, -11616, 60, -418, 475, -12182, 80, -1237, -516, -10920, 100, -1573, 66, -9216, 120, -1499, 1466, -7774, 140, -1343, 2761, -7135, 160, -426, 2949, -7922, 180, 82, 1851, -9134, 
10201, 9200, 9200, 1, 193, 10, 0, 246, 483, -8839, 20, 344, -467, -7700, 40, 377, -311, -6144, 60, 745, -8, -4981, 80, 999, 254, -4661, 100, 1196, 467, -4727, 120, 1434, 762, -5153, 140, 1524, 1016, -6029, 160, 1319, 967, -6783, 180, 1188, 885, -7504, 
10201, 9400, 9400, 1, 193, 10, 0, 1384, 950, -8077, 20, 1516, 1171, -8651, 40, 1917, 1245, -9183, 60, 2064, 1106, -9560, 80, 1974, 770, -9806, 100, 1573, 279, -10183, 120, 1204, -532, -10510, 140, 909, -1171, -9773, 160, 508, -975, -8602, 180, 229, -319, -8782, 
10201, 9600, 9600, 1, 193, 10, 0, 172, -336, -10486, 20, -246, -893, -10895, 40, -492, -1171, -10076, 60, -664, -983, -8913, 80, -524, -205, -8110, 100, -221, 811, -8020, 120, 418, 1597, -8569, 140, 795, 1630, -8307, 160, 827, 1049, -7504, 180, 844, 631, -6521, 
10201, 9800, 9800, 1, 193, 10, 0, 664, 713, -5407, 20, 614, 1049, -4620, 40, 926, 1229, -5071, 60, 1049, 1270, -5620, 80, 1016, 1180, -5718, 100, 721, 1122, -5587, 120, 451, 1499, -5317, 140, 549, 2122, -6291, 160, 573, 1966, -7987, 180, 229, 1573, -8798, 
10201, 10000, 10000, 1, 193, 10, 0, -123, 1237, -9789, 20, -492, 991, -9437, 40, -647, 1049, -8544, 60, -958, 1360, -8749, 80, -1360, 1966, -9331, 100, -975, 2171, -10912, 120, -909, 1278, -13042, 140, -1524, -66, -12927, 160, -1794, 33, -11207, 180, -1483, 1327, -9298, 
10201, 10200, 10200, 1, 193, 10, 0, -1286, 2351, -7250, 20, -786, 3097, -6103, 40, 49, 3047, -6701, 60, 598, 1974, -8339, 80, 786, 688, -8446, 100, 795, 25, -7660, 120, 950, 328, -6398, 140, 1122, 721, -5833, 160, 1294, 991, -5792, 180, 1393, 1139, -6013, 
10201, 10400, 10400, 1, 193, 10, 0, 1286, 705, -6685, 20, 1106, 418, -7086, 40, 1229, 188, -7619, 60, 1556, 156, -8274, 80, 1802, 369, -8364, 100, 2392, 475, -9306, 120, 2556, 180, -10043, 140, 1851, -623, -9691, 160, 958, -1663, -9134, 180, 926, -2302, -8978, 
10201, 10600, 10600, 1, 193, 10, 0, 1171, -2105, -8913, 20, 729, -1532, -8249, 40, -238, -1040, -7512, 60, -442, -1229, -9249, 80, -524, -1638, -10830, 100, -762, -1524, -10633, 120, -598, -795, -9486, 140, -295, -197, -8331, 160, 8, 549, -7471, 180, 532, 1098, -7520, 
10201, 10800, 10800, 1, 193, 10, 0, 1016, 795, -8348, 20, 1106, 303, -8004, 40, 1065, 188, -6898, 60, 901, 459, -5308, 80, 868, 844, -4743, 100, 1188, 975, -5439, 120, 1286, 860, -5767, 140, 1245, 516, -5849, 160, 1081, 352, -5693, 180, 1090, 352, -5923, 
10201, 11000, 11000, 1, 193, 10, 0, 1090, 385, -6726, 20, 868, 426, -7717, 40, 434, 672, -8618, 60, 205, 926, -8872, 80, -221, 795, -8323, 100, -246, 492, -8397, 120, -590, 778, -9331, 140, -934, 1507, -9806, 160, -721, 1794, -11411, 180, -737, 1270, -12706, 
10201, 11200, 11200, 1, 193, 10, 0, -1352, 188, -12870, 20, -1597, 344, -11321, 40, -1262, 1425, -9093, 60, -967, 2277, -7807, 80, -451, 2679, -7143, 100, 238, 2359, -7397, 120, 442, 1188, -7823, 140, 541, 360, -7201, 160, 688, 98, -6070, 180, 1016, 213, -5374, 
10201, 11400, 11400, 1, 193, 10, 0, 1442, 410, -5554, 20, 1540, 434, -5431, 40, 1458, 82, -5808, 60, 1327, -311, -6709, 80, 1311, -614, -7455, 100, 1245, -672, -8176, 120, 1253, -557, -8626, 140, 1565, -434, -9069, 160, 1794, -557, -9232, 180, 1712, -942, -8921, 
10201, 11600, 11600, 1, 193, 10, 0, 1638, -1212, -8864, 20, 1475, -1679, -9208, 40, 1180, -2195, -8856, 60, 860, -1917, -7578, 80, 451, -1286, -6668, 100, 123, -1008, -7193, 120, -139, -1409, -9986, 140, -147, -1810, -12108, 160, -590, -1999, -12968, 180, -942, -1221, -11395, 
10201, 11800, 11800, 1, 193, 10, 0, -623, 49, -10101, 20, -197, 803, -9822, 40, 221, 598, -9568, 60, 385, 90, -8757, 80, 532, -16, -7741, 100, 631, 295, -6136, 120, 614, 762, -4776, 140, 860, 991, -4473, 160, 1040, 975, -4710, 180, 950, 745, -4760, 
10201, 12000, 12000, 1, 193, 10, 0, 860, 524, -4448, 20, 852, 475, -4719, 40, 844, 442, -5210, 60, 934, 508, -5997, 80, 950, 532, -7299, 100, 319, 942, -8708, 120, -8, 1155, -9642, 140, -82, 1196, -9060, 160, 57, 1065, -9003, 180, -434, 516, -9773, 
10201, 12200, 12200, 1, 193, 10, 0, -1548, 672, -10068, 20, -983, 1303, -10658, 40, -754, 827, -11592, 60, -1278, -328, -11747, 80, -1573, -852, -11043, 100, -1606, 147, -9372, 120, -1237, 1221, -8094, 140, -639, 1876, -8233, 160, -25, 1327, -9175, 180, 229, 401, -9134, 
10201, 12400, 12400, 1, 193, 10, 0, 451, -254, -8036, 20, 737, -57, -6570, 40, 1147, 254, -5259, 60, 1212, 500, -4522, 80, 1417, 614, -4506, 100, 1565, 516, -5095, 120, 1556, 98, -5931, 140, 1540, -295, -7062, 160, 1393, -475, -8004, 180, 1343, -238, -8020, 
10201, 12600, 12600, 1, 193, 10, 0, 1368, -139, -7692, 20, 1548, 164, -8258, 40, 1729, 336, -9134, 60, 1368, -41, -9863, 80, 999, -639, -9986, 100, 885, -1229, -10666, 120, 877, -1458, -10322, 140, 762, -1081, -8626, 160, 844, -516, -8102, 180, 655, -344, -8806, 
10201, 12800, 12800, 1, 193, 10, 0, 401, -1360, -10060, 20, 0, -2220, -10199, 40, -131, -2253, -10240, 60, -82, -1458, -10068, 80, 287, -508, -9470, 100, 705, -123, -9355, 120, 680, -279, -8307, 140, 713, -303, -7414, 160, 639, -98, -6193, 180, 623, 246, -5136, 
10201, 13000, 13000, 1, 193, 10, 0, 852, 680, -5005, 20, 786, 918, -4784, 40, 778, 770, -4751, 60, 967, 606, -5300, 80, 1057, 672, -5546, 100, 1032, 639, -6095, 120, 999, 795, -7053, 140, 844, 1040, -8012, 160, 582, 1450, -8839, 180, 238, 1966, -9789, 
10201, 13200, 13200, 1, 193, 10, 0, 131, 2253, -9159, 20, 25, 1851, -8331, 40, -98, 950, -8790, 60, -688, 1155, -8937, 80, -557, 1917, -9855, 100, -139, 1556, -12001, 120, -524, 229, -14033, 140, -1147, -459, -13459, 160, -1196, 647, -10084, 180, -770, 1819, -7832, 
10201, 13400, 13400, 1, 193, 10, 0, -573, 2720, -6029, 20, 123, 2900, -5972, 40, 524, 1745, -7750, 60, 516, 467, -8004, 80, 541, -33, -6734, 100, 786, 131, -5235, 120, 918, 418, -4039, 140, 975, 467, -3809, 160, 1303, 172, -4440, 180, 1188, 0, -6095, 
10201, 13600, 13600, 1, 193, 10, 0, 1417, -311, -7086, 20, 1737, 229, -7381, 40, 1999, 737, -7545, 60, 1958, 811, -8503, 80, 1810, 614, -9060, 100, 1655, 500, -9495, 120, 1475, 369, -10273, 140, 1155, 213, -11076, 160, 573, 16, -10936, 180, 287, -16, -10166, 
10201, 13800, 13800, 1, 193, 10, 0, 352, -41, -8790, 20, 205, 344, -8323, 40, 410, 205, -10428, 60, 713, -254, -12042, 80, 98, -942, -11362, 100, -262, -844, -10117, 120, -82, 254, -8602, 140, 336, 1327, -7012, 160, 336, 1696, -6070, 180, 262, 1081, -6414, 
10201, 14000, 14000, 1, 193, 10, 0, 492, 606, -6660, 20, 483, 475, -6111, 40, 483, 516, -5612, 60, 303, 672, -5546, 80, 319, 623, -5652, 100, 385, 557, -6439, 120, 344, 467, -6529, 140, 279, 606, -6267, 160, 377, 860, -5931, 180, 352, 975, -6439, 
10201, 14200, 14200, 1, 193, 10, 0, -8, 999, -7905, 20, -98, 1327, -9503, 40, -336, 1401, -10387, 60, -500, 762, -9798, 80, -377, 426, -8675, 100, 156, 1065, -8569, 120, -180, 1442, -10437, 140, 319, 1925, -11780, 160, 205, 1384, -12083, 180, 131, -229, -12550, 
10201, 14400, 14400, 1, 193, 10, 0, -508, -131, -11428, 20, 115, 1122, -8348, 40, 623, 2392, -6447, 60, 541, 2507, -7021, 80, 786, 1786, -7102, 100, 721, 786, -8462, 120, 1073, 385, -8159, 140, 967, 492, -6537, 160, 1057, 721, -5243, 180, 1122, 647, -4915, 
10201, 14600, 14600, 1, 193, 10, 0, 1081, 254, -4850, 20, 901, -57, -5063, 40, 868, -66, -5603, 60, 1221, 49, -6046, 80, 1475, 500, -6177, 100, 1196, 729, -6775, 120, 1106, 1073, -8004, 140, 1606, 1589, -9544, 160, 1950, 1802, -10584, 180, 1614, 1335, -10445, 
10201, 14800, 14800, 1, 193, 10, 0, 1507, 1032, -10297, 20, 1950, 1073, -10519, 40, 2327, 901, -10822, 60, 2245, 762, -9495, 80, 1966, 1024, -9544, 100, 1393, 2187, -8970, 120, 1810, 1434, -10748, 140, 909, 492, -10985, 160, 778, 57, -9265, 180, 893, 205, -7922, 
10201, 15000, 15000, 1, 193, 10, 0, 1024, 532, -7021, 20, 1098, 1016, -6210, 40, 1114, 1237, -5988, 60, 958, 385, -8577, 80, 901, -197, -8856, 100, 803, -492, -7766, 120, 459, -197, -5997, 140, 197, 336, -4612, 160, 557, 705, -4678, 180, 614, 754, -5784, 
10201, 15200, 15200, 1, 193, 10, 0, 516, 614, -6119, 20, 279, 549, -5816, 40, 311, 827, -5743, 60, 410, 1221, -6234, 80, 360, 1786, -7496, 100, 238, 1999, -8585, 120, -98, 1917, -8356, 140, -262, 1704, -7930, 160, -270, 1450, -8823, 180, -541, 1729, -9921, 
10201, 15400, 15400, 1, 193, 10, 0, -377, 2392, -10281, 20, 8, 2228, -11649, 40, -172, 1016, -13222, 60, -492, 442, -12886, 80, -475, 1081, -10699, 100, -582, 2138, -8208, 120, -164, 2998, -6734, 140, 360, 3211, -6914, 160, 1008, 2507, -8036, 180, 1393, 1417, -7922, 
10201, 15600, 15600, 1, 193, 10, 0, 918, 508, -6111, 20, 942, 319, -5472, 40, 1229, 459, -5325, 60, 1491, 385, -5415, 80, 1524, 131, -5997, 100, 1155, -311, -6357, 120, 1352, -524, -7070, 140, 1540, -188, -7660, 160, 1712, 344, -8200, 180, 1827, 696, -8757, 
10201, 15800, 15800, 1, 193, 10, 0, 1761, 1057, -9306, 20, 1450, 926, -9945, 40, 942, 319, -10281, 60, 623, -352, -10641, 80, 328, -606, -10559, 100, 270, -254, -9355, 120, -66, 573, -8479, 140, 164, 1188, -9388, 160, 557, 352, -11346, 180, -57, -1024, -11428, 
10201, 16000, 16000, 1, 193, 10, 0, -500, -1581, -9871, 20, -565, -811, -8462, 40, -377, 647, -7938, 60, 254, 1712, -8086, 80, 737, 1982, -7848, 100, 868, 1442, -7414, 120, 737, 803, -6750, 140, 418, 696, -5718, 160, 213, 729, -5505, 180, 819, 762, -6767, 
10201, 16200, 16200, 1, 193, 10, 0, 1253, 565, -7307, 20, 786, 492, -6382, 40, 508, 655, -5644, 60, 598, 762, -5628, 80, 721, 795, -6095, 100, 647, 664, -6652, 120, 74, 606, -7225, 140, -279, 696, -7963, 160, 279, 918, -8380, 180, 197, 860, -8536, 
10201, 16400, 16400, 1, 193, 10, 0, -33, 205, -8528, 20, -254, -336, -8503, 40, -819, 270, -8978, 60, -614, 1139, -10379, 80, -246, 680, -12607, 100, -623, -606, -13443, 120, -1343, -1024, -12321, 140, -1270, 164, -10052, 160, -639, 1327, -8667, 180, -270, 1917, -7922, 
10201, 16600, 16600, 1, 193, 10, 0, 41, 1589, -7365, 20, 344, 885, -6963, 40, 459, 147, -6521, 60, 573, -221, -5882, 80, 696, -328, -5464, 100, 1057, -221, -5685, 120, 1442, -16, -5833, 140, 1573, 328, -5808, 160, 1409, 123, -5751, 180, 1196, -377, -6038, 
10201, 16800, 16800, 1, 193, 10, 0, 1114, -508, -6373, 20, 1270, -360, -6832, 40, 1606, -254, -7643, 60, 1950, 0, -8634, 80, 2081, -82, -9249, 100, 1638, -770, -9970, 120, 1196, -1376, -10568, 140, 999, -1540, -10134, 160, 762, -1319, -8708, 180, 360, -737, -7987, 
10201, 17000, 17000, 1, 193, 10, 0, 696, -541, -9708, 20, 475, -1434, -11436, 40, -156, -1892, -10379, 60, -311, -1516, -8929, 80, -442, -418, -8233, 100, 49, 426, -9880, 120, 442, 418, -10748, 140, 508, 25, -10027, 160, 598, 0, -8716, 180, 827, 279, -7160, 
10201, 17200, 17200, 1, 193, 10, 0, 860, 573, -5931, 20, 721, 893, -5202, 40, 852, 1024, -5407, 60, 1057, 614, -6791, 80, 852, 442, -6627, 100, 721, 524, -6144, 120, 532, 590, -6152, 140, 557, 565, -6709, 160, 434, 426, -6857, 180, 164, 451, -6898, 
